S.No.,HSCode,Commodity,2021-2022,2022-2023,%Growth
69,75,NICKEL AND ARTICLES THEREOF.,4.42,6.04,36.68
70,76,ALUMINIUM AND ARTICLES THEREOF.,64.46,60.1,-6.76
71,78,LEAD AND ARTICLES THEREOF.,6.13,4.6,-24.92
72,79,ZINC AND ARTICLES THEREOF.,3.16,2.83,-10.38
73,80,TIN AND ARTICLES THEREOF.,0.07,0.0
74,81,OTHER BASE METALS; CERMETS; ARTICLES THEREOF.,3.43,3.05,-11.01
75,82,"TOOLS IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL.",0.96,1.8,88.47
76,83,MISCELLANEOUS ARTICLES OF BASE METAL.,2.73,3.79,38.93
77,84,"NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF.",169.75,166.0,-2.21
78,85,"ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS,AND PARTS.",66.87,77.83,16.38
79,86,"RAILWAY OR TRAMWAY LOCOMOTIVES, ROLLING-STOCK AND PARTS THEREOF; RAILWAY OR TRAMWAY TRACK FIXTURES AND FITTINGS AND PARTS THEREOF; MECHANICAL",0.16,0.07,-56.85
80,87,"VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF.",20.39,19.93,-2.24
81,88,"AIRCRAFT, SPACECRAFT, AND PARTS THEREOF.",5.49,28.91,426.26
82,89,"SHIPS, BOATS AND FLOATING STRUCTURES.",45.3,17.49,-61.4
83,90,"OPTICAL, PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING, CHECKING PRECISION, MEDICAL OR SURGICAL INST. AND APPARATUS PARTS AND ACCESSORIES THEREOF;",29.96,25.09,-16.25
84,91,CLOCKS AND WATCHES AND PARTS THEREOF.,0.0,0.0
85,92,MUSICAL INSTRUMENTS; PARTS AND ACCESSORIES OF SUCH ARTICLES.,0.05,0.1,109.41
86,93,ARMS AND AMMUNITION; PARTS AND ACCESSORIES THEREOF.,0.17,0.24,45.09
87,94,"FURNITURE; BEDDING, MATTRESSES, MATTRESS SUPPORTS, CUSHIONS AND SIMILAR STUFFED FURNISHING; LAMPS AND LIGHTING FITTINGS NOT ELSEWHERE SPECIFIED OR INC",0.97,1.58,63.05
88,95,"TOYS, GAMES AND SPORTS REQUISITES; PARTS AND ACCESSORIES THEREOF.",0.07,0.33,363.37
89,96,MISCELLANEOUS MANUFACTURED ARTICLES.,0.76,0.64,-15.81
90,97,WORKS OF ART COLLECTORS' PIECES AND ANTIQUES.,0.02,0.11,653.81
91,98,PROJECT GOODS; SOME SPECIAL USES.,1.97,15.24,672.89
92,99,MISCELLANEOUS GOODS.,0.0,0.0,-20.18
,,Total,21738.0,21923.11,0.85
